;Task 1;Task 2;Perf 1;Perf 2;Time 1;Time 2;Time 22;Trajectory 1x;Trajectory 1y;Trajectory 2x;Trajectory 2y
Mean;6,098946874100536;8,402417561001396;9,104031906169654;0,44740563337616773;2,3699999999999934;8,399999999999865;8,399999999999865;177,3521531416576;458,7104709380906;187,42597594178397;452,5104277779048
Std;4,167103121017637;7,261543655027859;8,965675704675547;1,666355623887415;2,3799999999999932;8,409999999999865;8,409999999999865;177,47950100819543;458,604093541665;184,364463447203;454,4134870785784
RMS;7,386602831768854;11,105432775146586;8,836484982669432;3,5220003993401066;2,389999999999993;8,419999999999865;8,419999999999865;177,60020668442786;458,5043788069134;181,36599641888986;456,28580067168826
Time;1,2099999999999742;8,029999999999903;8,715845629373584;5,528614862804683;2,399999999999993;8,429999999999865;8,429999999999865;177,71448057059678;458,41084811258;178,42856423531364;458,1283604546151
;;;8,603145865980027;8,326391381030382;2,4099999999999926;8,439999999999864;8,439999999999864;177,8225543529462;458,323031253423;175,55020394163333;459,9421120537336
;;;8,497779104197708;11,22020451783942;2,4199999999999924;8,449999999999864;8,449999999999864;177,92468018601483;458,24046706039286;172,72899892365965;460,74795605229343
;;;8,399146706234196;14,074828047119752;2,429999999999992;8,459999999999864;8,459999999999864;178,02112947574045;458,1627040152796;169,9630778181945;461,5461492336821
;;;8,140080161846027;16,883724417552557;2,439999999999992;8,469999999999864;8,469999999999864;179,0921912726322;458,0893008570453;167,2506136695979;462,33692383995674
;;;8,021027686316234;18,68566753752666;2,4499999999999917;8,479999999999864;8,479999999999864;180,13877029176066;458,019827177114;165,56982333798763;463,1204883053618
;;;8,03826188554519;20,465649954721847;2,4599999999999915;8,489999999999863;8,489999999999863;181,16176658367291;457,95386400095384;163,91956715962553;463,89702802057906
;;;7,24130807780209;22,00333636482741;2,4699999999999913;8,499999999999863;8,499999999999863;182,16207342740617;456,9110043533589;162,29873085489916;463,6867061266065
;;;6,660278286515119;22,565359954463208;2,479999999999991;8,509999999999863;8,509999999999863;183,14057492719627;455,89025380491717;161,68622621399365;463,48906433701933
;;;6,096407078607009;23,126036569610527;2,489999999999991;8,519999999999863;8,519999999999863;184,09814335720458;454,8906489972393;161,08159198878852;463,3036417872274
;;;5,54818846318102;22,718885197173083;2,4999999999999907;8,529999999999863;8,529999999999863;185,03563630389328;453,9112576046199;161,46437697093108;463,1299753692124
;;;5,01419908290618;22,32635587228049;2,5099999999999905;8,539999999999862;8,539999999999862;185,95389366015394;452,95117828610375;161,8347417709738;462,96760010630146
;;;4,126182392773716;21,809478872096612;2,5199999999999902;8,549999999999862;8,549999999999862;185,87373452882628;452,0095406253559;162,19284271254895;461,8360495657294
;;;4,141545858203495;20,382845516937344;2,52999999999999;8,559999999999862;8,559999999999862;185,79535409575686;452,0655050558632;163,51883434800044;460,7342563066448
;;;4,157521231801496;19,037547723190144;2,53999999999999;8,569999999999862;8,569999999999862;185,71893853396705;452,1188627691353;164,81347200202765;459,6611703611249
;;;4,17378172046197;17,779297741901562;2,5499999999999896;8,579999999999862;8,579999999999862;185,64466146079207;452,16941760371213;166,07749630360917;458,61575920568305
;;;4,189998295168773;15,640082978038041;2,5599999999999894;8,589999999999861;8,589999999999861;185,57268056519058;452,21698645293463;168,29163620426957;457,5970077768762
;;;4,20584332490718;13,644196990023827;2,569999999999989;8,599999999999861;8,599999999999861;185,50313446372854;452,26139963338704;170,4572118832036;456,6039185278692
;;;4,22099411239828;11,830176526212647;2,579999999999989;8,60999999999986;8,60999999999986;185,43613984062358;452,30250121276026;172,5755194960204;455,63551152276744
;;;4,235136244363927;10,257688857266062;2,5899999999999888;8,61999999999986;8,61999999999986;185,37178892304516;452,3401492960318;174,6478342643639;454,69082456549614
;;;4,247966683747778;8,842690043912947;2,5999999999999885;8,62999999999986;8,62999999999986;185,31014733767472;452,3742162690065;176,67541330892118;453,76891335997504
;;;4,259196547470092;7,458385987431594;2,6099999999999883;8,63999999999986;8,63999999999986;185,2512523884278;452,40458899841195;178,65949818742737;452,8688516983213
;;;4,274196264796921;6,103295864732215;2,619999999999988;8,64999999999986;8,64999999999986;185,21511178834328;452,4311689878994;180,60131710259753;451,98973167380166
;;;4,286472550850359;4,775988572115715;2,629999999999988;8,65999999999986;8,65999999999986;185,1811028710763;452,4538724894546;182,50208674911792;451,1306639152551
;;;4,301254185531538;3,0902594566348114;2,6399999999999877;8,66999999999986;8,66999999999986;185,16919029933612;452,47263056988095;184,36301377383796;451,27077783971464
;;;4,3180471875848845;1,3448005657312172;2,6499999999999875;8,67999999999986;8,67999999999986;185,17870773914126;452,48738913217596;186,22529582903485;451,3298219199735
;;;4,317497983816136;0,7325765446957682;2,6599999999999873;8,68999999999986;8,68999999999986;185,20897659628162;452,4781088917803;188,06892220496704;451,3699459638673
;;;4,318492463088516;1,9864231579288028;2,669999999999987;8,699999999999859;8,699999999999859;185,31930670976178;452,4453653078357;189,8945100347719;451,37142994207784
;;;4,3256669239881065;2,744220929547669;2,679999999999987;8,709999999999859;8,709999999999859;185,44719754129204;452,40973046974716;190,70268499196104;451,3351409651076
;;;4,33663963423713;3,4900130925662975;2,6899999999999866;8,719999999999859;8,719999999999859;185,63199383488262;452,3511734794991;191,55408014058267;451,28191656201267
;;;4,360392876496746;4,163069606897392;2,6999999999999864;8,729999999999858;8,729999999999858;185,8318320927322;452,2902787741298;192,40753439603128;451,1919664688716
;;;4,3996858159600185;4,874989050492708;2,709999999999986;8,739999999999858;8,739999999999858;186,08607911493257;452,2070278496061;193,26314461859258;451,0460923687068
;;;4,809094266506592;5,624591800380496;2,719999999999986;8,749999999999858;8,749999999999858;187,33289780531544;452,1220174836736;194,12102574897975;450,90567104131196
;;;5,182575878110945;5,8557299434691235;2,7299999999999858;8,759999999999858;8,759999999999858;188,5922863825929;452,0152413625028;194,96130777048742;449,75023801768475
;;;5,543302513816669;5,1653528952158485;2,7399999999999856;8,769999999999857;8,769999999999857;189,8636267454521;451,8873082089794;194,80473242616472;448,5799437209312
;;;4,994674003299693;4,569679961483491;2,7499999999999853;8,779999999999857;8,779999999999857;191,1063066624029;450,7788233177234;194,67143173838056;447,41493591607394
;;;4,862214472765916;3,9353680868338765;2,759999999999985;8,789999999999857;8,789999999999857;193,32092351265445;449,6891885949406;194,54094292292572;446,27476067655033
;;;4,699697029007845;3,320194937388715;2,769999999999985;8,799999999999857;8,799999999999857;195,50805206919617;448,61783854843645;194,41342265745718;445,1583813089973
;;;4,510736904150914;2,800850549319649;2,7799999999999847;8,809999999999857;8,809999999999857;197,66824933834582;447,52423914992926;194,28902477984084;444,0647966947167
;;;4,340818273518279;2,1387170856935636;2,7899999999999845;8,819999999999856;8,819999999999856;199,8020592785962;446,44908668430253;194,16789657323915;442,9930410625279
;;;4,17773898344961;1,1531064011878325;2,7999999999999843;8,829999999999856;8,829999999999856;201,93001733707865;445,3718705871561;194,05017514257653;440,9621837473396
;;;4,019256371231142;0,35300180502970424;2,809999999999984;8,839999999999856;8,839999999999856;204,01205474514848;444,31270935213433;193,93598394324036;438,97072893222247
;;;4,231072571071574;1,6834642425867077;2,819999999999984;8,849999999999856;8,849999999999856;207,10932051881207;443,25113131721855;192,84542952124445;436,99723337191875
;;;4,436002569635152;3,495420624712764;2,8299999999999836;8,859999999999856;8,859999999999856;210,16114857486895;442,2072919850424;191,79799852131973;435,04090555588425
;;;4,6277253009144435;4,819154687308393;2,8399999999999834;8,869999999999855;8,869999999999855;213,18871555582237;441,1607547827821;190,7725730155417;434,10098686531825
;;;4,807487661293186;6,18730265922021;2,849999999999983;8,879999999999855;8,879999999999855;216,19258859421072;440,11170836014236;189,76864566022363;433,096751262118
;;;4,985983862975954;7,488007158837256;2,859999999999983;8,889999999999855;8,889999999999855;219,1533462762496;439,08034733113436;188,80569873918242;432,08990495167615
;;;5,156452876264778;8,759221481580708;2,869999999999983;8,899999999999855;8,899999999999855;222,09218057366937;438,04627155829445;187,8626022243419;431,08031401830965
;;;5,294458907364892;10,016846436086947;2,8799999999999826;8,909999999999854;8,909999999999854;224,98968028685493;436,9897034251503;186,95883032439858;430,08786019227927
;;;4,163857734720644;11,250798110919561;2,8899999999999824;8,919999999999854;8,919999999999854;226,9070505337332;434,95146855947485;186,07324200104622;429,111840902731
;;;3,039362628371722;11,555213120986568;2,899999999999982;8,929999999999854;8,929999999999854;228,8036951906446;432,9311771060919;186,18529856010412;428,15158728640654
;;;1,9001958155254426;11,877553845670292;2,909999999999982;8,939999999999854;8,939999999999854;230,66027139210718;430,94845953512953;186,29504522338704;427,2064636120271
;;;0,8461569861954964;12,189249737093904;2,9199999999999817;8,949999999999854;8,949999999999854;232,518051930917;429,0023653521191;186,40249377133813;426,2758666766119
;;;0,6799817400467012;12,557775117266848;2,9299999999999815;8,959999999999853;8,959999999999853;234,39710633225863;428,05197982542575;186,507624224906;425,3592251734672
;;;0,5122657969551692;12,975631218285535;2,9399999999999813;8,969999999999853;8,969999999999853;236,2769360593601;427,0976221930916;186,61038698722808;424,45599903175207
;;;0,3358016079926892;13,42029824536096;2,949999999999981;8,979999999999853;8,979999999999853;238,13769025103147;426,13960790737;186,73070541434203;423,5656787276964
;;;0,17824805718033812;13,902836106043726;2,959999999999981;8,989999999999853;8,989999999999853;240,00014460529837;425,17824799852417;186,84787877665485;422,68778456771497
;;;0,16251898262786818;14,417488737396907;2,9699999999999807;8,999999999999853;8,999999999999853;241,84448055004626;424,2138484470536;186,9618035660974;421,821865943822
;;;0,580114719619203;14,959182221040495;2,9799999999999804;9,009999999999852;9,009999999999852;242,71150073166208;423,2467095668629;187,07235855791242;420,9675005619134
;;;1,129127816930564;14,912727279859212;2,9899999999999802;9,019999999999852;9,019999999999852;243,6008077751364;422,27712540182796;188,15940866717514;420,1242936436371
;;;1,6765821508834846;14,173642858594587;2,99999999999998;9,029999999999852;9,029999999999852;244,4720374629529;421,32538313814763;189,22340898323705;420,271877102723
;;;2,2155987287241867;13,498944780355451;3,00999999999998;9,039999999999852;9,039999999999852;245,38605474718767;420,37116253479195;190,2647909190612;420,41050869679015
;;;2,7485262415744534;12,892548908540114;3,0199999999999796;9,049999999999851;9,049999999999851;246,34191375736435;419,414753374277;191,2839669506414;420,54045315578753
;;;3,2433616393263915;12,358335862207644;3,0299999999999794;9,059999999999851;9,059999999999851;247,31870893136124;418,47643639590336;192,28133532489994;420,66198182835905
;;;3,702493952210787;2,696580603018736;3,039999999999979;9,069999999999851;9,739999999999837;248,31617058157832;417,53588280969916;207,6865326127245;450,6402351290748
;;;4,168374046667296;2,6827770253911774;3,049999999999979;9,07999999999985;9,749999999999837;249,29404260710777;416,6133718363168;207,7080592828917;450,58540930463255
;;;4,636950560726809;2,671558371237235;3,0599999999999787;9,08999999999985;9,759999999999836;250,2932789284739;415,68857173472253;207,729246786223;450,5335815630334
;;;5,114624250847948;2,662364437976877;3,0699999999999785;9,09999999999985;9,769999999999836;251,29360412069587;414,76175741560104;207,74975209582317;450,4845277086588
;;;5,57414319950656;2,654652798700456;3,0799999999999783;9,10999999999985;9,779999999999836;252,31534735207867;413,85319154538706;207,76924751336165;450,4380283100988
;;;6,003126391985301;2,6479042730284337;3,089999999999978;9,11999999999985;9,789999999999836;253,31822145839902;412,96252423861034;207,78742335071388;450,393869198848
;;;6,421056871130231;2,641627852791505;3,099999999999978;9,12999999999985;9,799999999999836;254,30313882242473;412,0894107832189;207,80399062336355;450,35184195407334
;;;5,931090437264734;2,6353650571476384;3,1099999999999777;9,13999999999985;9,809999999999835;255,31097297357434;412,2135108601109;207,8186837195999;450,3117443712932
;;;5,468907691421391;2,628693718910959;3,1199999999999775;9,14999999999985;9,819999999999835;256,32135754997967;412,2950878141627;207,83126300641624;450,2733809128872
;;;4,993662594204905;2,621231221151285;3,1299999999999772;9,15999999999985;9,829999999999835;257,33452151090347;412,37558997721055;207,84151733054776;450,236563138437
;;;4,527154883654386;2,6126372118782175;3,139999999999977;9,169999999999849;9,839999999999835;258,3906695159598;412,435214583311;207,84926637137517;450,2011101129915
;;;4,089166248275861;2,6026158267860002;3,149999999999977;9,179999999999849;9,849999999999834;259,4287811155208;412,4747448002692;207,85436280153584;450,1668487914466
;;;3,645950925044327;2,5909174477069583;3,1599999999999766;9,189999999999849;9,859999999999834;260,4896461831793;412,51493168557477;207,8566942110894;450,1336143773346
;;;3,215068289685821;2,5773400195319316;3,1699999999999764;9,199999999999848;9,869999999999834;261,5328094945192;412,55589472050065;207,85618475201937;450,1012506544265
;;;2,780940896133521;2,5617299424948548;3,179999999999976;9,209999999999848;9,879999999999834;262,5990071661789;412,59774036636964;207,85279646173458;450,06961028966987
;;;2,3610427711612907;2,5439825510727103;3,189999999999976;9,219999999999848;9,889999999999834;263,6877301852583;412,62056210352307;207,84653022706763;450,0385551061005
;;;1,953284429471857;2,524042186102847;3,1999999999999758;9,229999999999848;9,899999999999833;264,7584612003624;412,6450405095611;207,83742635402444;450,00795632449643
;;;1,500919995179741;2,501901863499106;3,2099999999999755;9,239999999999847;9,909999999999833;265,87187435926245;412,6712253765733;207,82556471318176;449,9776947726694
;;;1,070926955072589;2,1203969417694815;3,2199999999999753;9,249999999999847;9,919999999999833;266,9867992841239;412,67915440692815;207,81106443609065;448,9676610614236
;;;0,6752285613444613;1,6824963280638534;3,229999999999975;9,259999999999847;9,929999999999833;268,12327624271336;412,6694533908454;207,79408314424074;447,97715572634814
