;Task 1;Task 2;Perf 1;Perf 2;Time 1;Time 2;Time 22;Trajectory 1x;Trajectory 1y;Trajectory 2x;Trajectory 2y
Mean;7,371530296676316;5,887360588398942;0,5629045530808109;3,0361583454408256;2,849999999999983;9,939999999999833;9,939999999999833;196,00401642134608;443,89622355730125;181,75497042818714;461,43195286940784
Std;5,102474766558878;6,058005965863521;0,39337143255905566;2,9324352010953216;2,859999999999983;9,949999999999832;9,949999999999832;195,7604312685709;443,0213270723785;181,79424255540937;461,3257241857832
RMS;8,965194234269935;8,447511525903423;0,764150877561287;2,8335434941402653;2,869999999999983;9,959999999999832;9,959999999999832;194,54105301622104;443,1390219073012;181,82990469723148;461,22167558282445
Time;0,6699999999999857;5,2799999999998875;1,1268505615420206;2,7392763530892563;2,8799999999999826;9,969999999999832;9,969999999999832;193,34508655613007;443,2496712636869;181,86230566198304;461,1196793188241
;;;1,4825910898385697;2,649416311512068;2,8899999999999824;9,979999999999832;9,979999999999832;192,17179461493006;443,3536373628553;181,89182010289227;461,0196198147071
;;;1,8324729864417204;2,563733569465075;2,899999999999982;9,989999999999831;9,989999999999831;191,02049694940553;443,451280845371;181,91884501522273;460,921393519432
;;;2,1775245098152682;1,9990330911982193;2,909999999999982;9,999999999999831;9,999999999999831;189,89056909810532;443,5429601622302;181,94379584583282;459,8449087412389
;;;2,8820171908534298;1,9301725961630303;2,9199999999999817;10,009999999999831;10,009999999999831;187,8014407057352;443,6290309604068;181,96710225787893;458,7894854450027
;;;3,596934911684391;2,372280491268377;2,9299999999999815;10,01999999999983;10,01999999999983;185,75199344383228;443,70984546546475;181,9892036002409;457,75447301609654
;;;4,3434413886282535;2,7483735995979997;2,9399999999999813;10,02999999999983;10,02999999999983;183,72117655758655;443,76575186392944;182,01054413742722;456,73924945131193
;;;5,054724850088563;2,3206338531669357;2,949999999999981;10,03999999999983;10,03999999999983;181,7286035343111;443,8176936880827;183,01156810108333;455,74322053372185
;;;5,749366699705102;1,9612959828760592;2,959999999999981;10,04999999999983;10,04999999999983;179,77333049007964;443,86599120581553;183,99331462866172;454,7658189918239
;;;6,455982592630122;2,27043691135804;2,9699999999999807;10,05999999999983;10,05999999999983;177,85447085828406;443,9109593581262;183,97679465821346;453,806503643448
;;;7,266266663385863;2,7599656518994684;2,9799999999999804;10,06999999999983;10,06999999999983;175,97119133065274;443,95290715060327;183,96238639054292;452,86475852505816
;;;8,390607292110642;3,116920213846841;2,9899999999999802;10,07999999999983;10,07999999999983;174,14270765615734;443,99213705805613;183,95044883487083;451,9400920072133
;;;8,893150863495618;3,5614233577619254;2,99999999999998;10,08999999999983;10,08999999999983;173,42768034754323;444,00894444468895;183,94131697071842;451,0320358970882
;;;8,816624588432987;3,5425519626350614;3,00999999999998;10,09999999999983;10,09999999999983;172,7630283452403;444,96421700213705;183,9352971535556;451,1201445290807
;;;9,312984108782103;3,523406355555564;3,0199999999999796;10,109999999999829;10,109999999999829;172,20757814747537;444,90001620760177;183,93266283247087;451,20459384465426
;;;8,900628954901947;3,503439197409054;3,0299999999999794;10,119999999999829;10,119999999999829;172,77840338976893;444,79714134422835;183,93365064433817;451,28556246267783
;;;8,451232928506396;3,451786572759764;3,039999999999979;10,129999999999828;10,129999999999828;173,45207420623382;444,65696660957445;183,93845694403072;451,36323128163343
;;;7,3369022580531205;3,3991175051240354;3,049999999999979;10,139999999999828;10,139999999999828;175,16586912302358;444,48082312219583;183,94723482423908;451,43778305896325
;;;6,05861966921643;3,341732151367435;3,0599999999999787;10,149999999999828;10,149999999999828;177,91895064891224;444,3099994820252;183,98009167149488;451,48940196960467
;;;5,169973174264396;3,294928585940311;3,0699999999999785;10,159999999999828;10,159999999999828;180,69050568952107;444,1245423304846;184,01648729719443;451,5188731458343
;;;3,892365325530723;2,3792668712285954;3,0799999999999783;10,169999999999828;10,169999999999828;184,4603418738391;443,9250929128241;185,0364506738985;451,5069642006033
;;;3,2105118257054763;1,4268683438435694;3,089999999999978;10,179999999999827;10,179999999999827;189,16886614450664;442,7322685650243;186,06056075810307;451,45502527660227
;;;2,1208245428539385;0,7217606320798395;3,099999999999978;10,189999999999827;10,189999999999827;194,85826416794913;441,54606277984044;187,06872850739242;451,40437106713944
;;;1,0010292349116552;0,6975475876133715;3,1099999999999777;10,199999999999827;10,199999999999827;200,529444558733;440,3664632968338;188,06141607728463;451,33508135164186
;;;0,47481910313413006;1,1908472228102462;3,1199999999999775;10,209999999999827;10,209999999999827;207,1032749875836;439,2134516777839;189,05902009380546;451,26783749240315
;;;2,2937444531969375;2,0851875407893337;3,1299999999999772;10,219999999999827;10,219999999999827;214,60298142537926;438,0464029249231;190,06127408105684;451,182703815896
;;;4,0627443188895125;2,9694766414317053;3,139999999999977;10,229999999999826;10,229999999999826;221,97107563300133;436,88590314259216;191,06786946077787;451,0603455343509
;;;4,912141071722426;3,754626115042541;3,149999999999977;10,239999999999826;10,239999999999826;229,27177504905103;434,771912702772;192,0984585486755;450,9020101137076
;;;6,109144876313287;4,179131166464793;3,1599999999999766;10,249999999999826;10,249999999999826;237,4873502987036;432,6631845510025;193,13205806019596;449,7489091869298
;;;7,3152070824062925;4,60280918367224;3,1699999999999764;10,259999999999826;10,259999999999826;245,62058248657783;430,5796999999655;194,1482710741807;448,6210189987614
;;;8,494685761068421;5,0269974725381;3,179999999999976;10,269999999999825;10,269999999999825;253,61414696847578;428,52083148745055;195,14727285621836;447,51771682847
;;;9,648033512153312;5,458983432370608;3,189999999999976;10,279999999999825;10,279999999999825;261,5124157934863;426,48596049097154;196,14919757408074;446,41839831376524
;;;10,795162233896564;5,886634315823349;3,1999999999999758;10,289999999999825;10,289999999999825;269,27840624034354;424,49447694538617;197,1335438202231;445,34307625141616
;;;11,946058040833258;6,265991661802125;3,2099999999999755;10,299999999999825;10,299999999999825;276,93622104804416;422,5451787193236;198,10039831348305;444,2911614328443
;;;12,68763628648422;6,649183164129267;3,2199999999999753;10,309999999999825;10,309999999999825;283,48921557224213;420,6168891493959;199,04982316667332;443,262080056234
;;;13,402902860236214;7,055445567132311;3,229999999999975;10,319999999999824;10,319999999999824;289,940620042188;418,7090560910391;200,0018617420759;442,2552726204555
;;;13,743210677499386;7,4666828634320455;3,239999999999975;10,329999999999824;10,329999999999824;295,3135432485699;416,84113304090545;200,93594446431797;441,2701928589275
;;;14,075135903970446;7,003853821537936;3,2499999999999747;10,339999999999824;10,339999999999824;300,61037620413384;414,9919788689163;200,87211251840134;440,30630671478764
;;;14,041092724818649;6,513915300735033;3,2599999999999745;10,349999999999824;10,349999999999824;304,8934137646633;413,16107560178136;200,8098048234258;439,3630913586656
;;;14,791222479187999;6,079072302547383;3,2699999999999743;10,359999999999824;10,359999999999824;308,14305766067935;412,34790971637256;200,74848131263033;438,44003425028177
;;;16,18771734457555;5,602566421382813;3,279999999999974;10,369999999999823;10,369999999999823;311,3602734894842;411,53197203742684;200,68762736239805;437,5366322450068
;;;17,298572740668025;5,184763241125983;3,289999999999974;10,379999999999823;10,379999999999823;313,565974043711;410,73335768105875;200,62675787159415;436,65239074643074
;;;17,790606511749015;4,7289002255945185;3,2999999999999736;10,389999999999823;10,389999999999823;314,76042118444326;409,93154804215965;200,56542094253766;435,7868229058906
;;;17,537887756735117;4,31448646851864;3,3099999999999734;10,399999999999823;10,399999999999823;314,96384570395054;409,1466293636618;200,50320112219356;434,9394488698049
;;;17,002813956960715;3,8945398074986635;3,319999999999973;10,409999999999823;10,409999999999823;314,19584864289135;409,35807478935374;200,43972216996676;434,1097950755545
;;;16,497689344746732;3,93355722373581;3,329999999999973;10,419999999999822;10,419999999999822;313,4554206258653;409,5459629947328;200,37464932662533;434,27739359653515
;;;15,265185817922935;3,977234891282486;3,3399999999999728;10,429999999999822;10,429999999999822;311,7615606849664;409,73096029739963;200,30769106722073;434,4423815368917
;;;13,492260996037828;3,9570078981629653;3,3499999999999726;10,439999999999822;10,439999999999822;309,1526765992034;409,9131033413154;200,23860032924702;434,60488247631883
