;Task 1;Task 2;Perf 1;Perf 2;Time 1;Time 2;Time 22;Trajectory 1x;Trajectory 1y;Trajectory 2x;Trajectory 2y
Mean;3,359851367392097;12,607295376750162;5,417846843328186;3,096492599597334;2,569999999999989;7,139999999999892;7,139999999999892;178,23166788894565;455,1211391274574;190,2084367894622;439,1755719388613
Std;2,45220771977632;12,659443280657907;6,554966308831922;2,2085551822744796;2,579999999999989;7,149999999999892;7,149999999999892;177,35471785227728;455,9975049536337;191,09218368577834;439,42030478069546
RMS;4,159558139021154;17,866320295260035;6,843788807195576;1,3767436762894774;2,5899999999999888;7,159999999999892;7,159999999999892;176,49407631670894;455,8775798050247;191,959418175205;439,6576956372746
Time;2,0099999999999576;8,559999999999818;7,219488891990179;1,3344969888256732;2,5999999999999885;7,169999999999892;7,169999999999892;175,6492540272077;455,76125241087396;191,83063562994886;439,8879647681564
;;;7,664157270574841;1,342681269668064;2,6099999999999883;7,179999999999891;7,179999999999891;174,81977640639144;455,64841483854775;191,7057165610504;440,1113258251117
;;;8,161981002776217;0,9933186101184133;2,619999999999988;7,189999999999891;7,189999999999891;174,0051831141997;455,53896239339133;191,58454506421887;441,30798605035835
;;;7,957961373328617;0,8962150931300259;2,629999999999988;7,199999999999891;7,199999999999891;174,18502762077372;455,4327935215896;191,4670087122923;442,4787464688476
;;;7,760307575504822;0,24668550818631346;2,6399999999999877;7,209999999999891;7,209999999999891;174,3594767921505;455,3298097159419;191,35299845092354;443,62438407478214
;;;7,568832223909214;0,42482652488967726;2,6499999999999875;7,2199999999998905;7,2199999999998905;174,52869248838599;455,2299154244636;191,24240849739581;444,7456525525387
;;;7,383353480240751;0,9768551386156159;2,6599999999999873;7,22999999999989;7,22999999999989;174,6928317137344;455,1330179617297;191,13513624247395;445,84328297596255
;;;7,2036948787292765;1,0533120005753147;2,669999999999987;7,23999999999989;7,23999999999989;174,85204676232237;455,03902742287784;191,03108215519973;446,9179844866837
;;;7,029685156635283;1,493825793605861;2,679999999999987;7,24999999999989;7,24999999999989;175,0064853594527;454,94785660019147;190,93014969054374;447,97044495208314
;;;5,475231075376157;1,121983713695345;2,6899999999999866;7,25999999999989;7,25999999999989;176,1362907986691;453,87942090218576;189,85224519982742;449,00133160352067
;;;3,953676170987559;0,8274702612793212;2,6999999999999864;7,269999999999889;7,269999999999889;177,24220207470904;452,83303827512015;188,7966778438326;450,991291655415
;;;2,4647259026710593;0,4285070737265538;2,709999999999986;7,279999999999889;7,279999999999889;178,3249360124678;451,80804712686654;187,76277750851762;451,96155290575257
;;;1,011977027008014;0,5981006204805671;2,719999999999986;7,289999999999889;7,289999999999889;179,38518793209374;450,80380571306057;186,7498941832621;452,91270631858004
;;;0,46040792866372243;0,954266601526507;2,7299999999999858;7,299999999999889;7,299999999999889;180,42363229413093;449,81969154166876;185,75739735776423;453,8453251290226
;;;0,6400312651052653;1,1756769742563176;2,7399999999999856;7,309999999999889;7,309999999999889;181,440923325307;448,8551007954187;184,7846754370313;454,7599653751519
;;;1,0112933591545186;1,5835332999546048;2,7499999999999853;7,319999999999888;7,319999999999888;182,4376956255478;447,90944777155613;183,83113517392036;455,65716641389736
;;;1,472546120447852;2,077049110871475;2,759999999999985;7,329999999999888;7,329999999999888;183,41456475678135;446,98216433840946;182,89620111870275;456,53745142148045
;;;1,947931911525835;2,5977974187706017;2,769999999999985;7,339999999999888;7,339999999999888;184,3721278140779;446,07269940825717;181,97931508514168;457,401327878836
;;;1,5063138864102277;2,935177767708401;2,7799999999999847;7,349999999999888;7,349999999999888;185,31096397965558;446,16051842600945;181,07993563258742;458,24928804247094
;;;1,1366659440252684;2,67277045297297;2,7899999999999845;7,3599999999998875;7,3599999999998875;186,23163506026592;446,24570287322916;181,1775375636098;459,08180940119684
;;;0,7669208927857158;2,659358309317134;2,7999999999999843;7,369999999999887;7,369999999999887;187,13468600845795;446,3283317870323;181,2722114367015;459,89935511916093
;;;0,25900896089448927;2,5303240042337736;2,809999999999984;7,379999999999887;7,379999999999887;188,0206454282042;446,4084818334213;181,36404509360045;459,7223744655861
;;;0,26057175713263775;2,414322027001677;2,819999999999984;7,389999999999887;7,389999999999887;188,89002606535806;446,4862273784187;181,45312374079245;459,5507032316185
;;;0,3913243645461477;2,3117199127347856;2,8299999999999836;7,399999999999887;7,399999999999887;188,76332528339734;446,56164055706614;181,53953002856866;459,38418213466997
;;;0,5266480596738773;2,2228245225463024;2,8399999999999834;7,4099999999998865;7,4099999999998865;188,64042552489542;446,6347913403541;181,62334412771162;459,2226566706299
;;;0,5226758648155273;2,1478411836538474;2,849999999999983;7,419999999999886;7,419999999999886;188,52121275914854;446,7057476001435;181,70464380388026;459,065976970511
